text,label
@TimnasIndonesia @PSSI ente wifinya indihom apa gmn kok ga ngepost ?,negatif
@noevascotia @TimnasIndonesia @PSSI ada tapi males,negatif
@itsyour____ @diiiiyu_ @TimnasIndonesia Udah fix gk ada pemutihan pemain korea no 8 terkena kartu kuning saat lawan iraq next match di pastikan tidak bisa main,negatif
@ssirryy @agunghardline @miyanocha @TimnasIndonesia Gaada harusnya bre kalo kemarin sengaja mau bikin kuning kan kita juga belum tau hasil bahrain saudi. Kalo aja bahrain menang masa iya kita gamau full squad lawan jepang? Gaada yg pasti semuanya,negatif
@John47255536 @TimnasIndonesia Mabok kecubung.,negatif
@TimnasIndonesia Yaelah orng itu maen lagi Nanti alesan cedera lagi minta pulang ke klub,negatif
@John47255536 @TimnasIndonesia lu mau maksain pemain cidera main dan takutnya ada efek jangka panjang cidera lama gimana?,negatif
@fallintoyo82951 @troublemaekers @TimnasIndonesia udah ga pengaruh apa2 sih mending rotasi..ngeri klo kena yellow card nanti round 4 ga bisa main. .mau kalah atau menang sama aja ga ngaruh bisa lolos langsung pildun,negatif
@TimnasIndonesia Terlalu berlebihan latihannya,negatif
@TimnasIndonesia sudah tidak usah dipaksakan jepang kalau kepepet juga nanti menyerah tanpa syarat,negatif
@proudstitution @IndryPecco @sistiawanto @TimnasIndonesia SamaÃƒâ€šÃ‚Â² kebantai gk usak sok lebih baik paok! Lo mau shot 100x gk jd gol jg gaguna tolol!,negatif
@SheeranJoe58504 @sistiawanto @TimnasIndonesia Asli wkwkwk idiot semua ternaknya iq 78,negatif
@TimnasIndonesia Login tp masih aman belum banyak yg hujat,negatif
@reus_andre @TimnasIndonesia Tapi dr statistik 2 match sebelumnya lawan jepun hari ini sebuah kemunduran abangku ,negatif
Tembakan ke gawang Jepang: 0 Tembakan kebijakan yang mempersulit rakyat: tak terhingga,negatif
Terlena karena rolex #TimnasIndonesia,negatif
Tiap dibantai jauh tim asia gini suka mikir ini baru lawan tim asia aja gap nya segini dan tim asia yang ngebantai bantai ini bahkan gak pernah berbicara banyak di piala dunia. Apalagi ngomongin perancis jerman argentina ,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia Percuma liga sudah bobrok secara terang2an tetep aja gak ada evaluasi dan sanksi yg tegas. Yg diurus cuma timnasnya pepek,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia Yaelahh bg capek klo blang gini mulu yakali mantan pemilik inter kagak ngerti ato emg .. ahh sudahlahh,negatif
@GOAL_ID KALAH = TAMBAH NATURALISASI MENANG = GALA DINNER + GIFT PROGRAM PSSI KEK ORANG UDAH GA BISA MIKIR #TimnasIndonesia,negatif
Sekarang aja pada pesimis gimana nanti pas fifa matchday yang kabarnya coba-coba taktik dan pemain untuk persiapan Round 4 pas kalah pasti bermunculan lagi pemuja garis keras sty #TimnasDay #TimnasIndonesia #Indonesia #kalah,negatif
@TimnasIndonesia Coba @PSSI ikut membantu tim pelatih agar jgn ada isu2 yg bisa mengganggu kekompakan antar pemain. Kalah berarti waktunya u/memperbaiki diri bkn saling menyalahkan &amp; mencurigai antar pemain (mis.buat trik agar tdk dimainkan atau takut melanjutkan pertandingan). Ini bkn akhir.,negatif
@brianfrmdawiic @TimnasIndonesia Satu yg pasti mainnya kek tai,negatif
@TimnasIndonesia Makanya dikasih liga. Ngarep mereka perform tp liga aja kaga jalan ya aneh. Yg ada ini mah sengaja bikin mereka malu di kancah internasional.,negatif
@TimnasIndonesia liganya gak ada ngembangin bakatnya cuma dari TC ke TC Turnamen inter ke Turnamen inter dan naturalisasi ngarep berkembang dan berharap juara? federasi sakit jiwa,negatif
@mrsatanica @cahwonogiri1980 @TimnasIndonesia Emang federasi sama PT liga bobrok aja. Yg di poles bagus cuma timnas aja.,negatif
Kalau Timnas ngadain event begini langganan berbayar konten @TimnasIndonesia ga laku lah. Terus akun-akun A1 Timnas juga ga laku. Konten eksklusif pemain dan Official Timnas juga ga laku.,negatif
@TimnasIndonesia Bangkit mulu.. Kompetisi mana!!! Ya kali nunggu tahun depan. Keburu pensiun,negatif
@TimnasIndonesia Bangkit bangkit mulu. Liganya mana woi ???,negatif
@TimnasIndonesia Trik padahal ga enak sama mees,negatif
@Djarcokk @TimnasIndonesia Dulu kalah lawan cina karena sty mainin para pelapis terus kalah lawan australia karena pake formasi 2 bek dan main total football dikandang australia,negatif
@radithew_adith @TimnasIndonesia Itu mungkin kalangan fomo bang yg main hujat2 kek gtu rotasi juga penting ketambah pemain2 macam Jay Verdonk Diks udah kena kartu kuning kalau match lawan jepang ada yg kena kartu di pertandingan pertama R4 absen mereka kabarnya gak ada pemutihan kartu,negatif
@radithew_adith @aderahman2302 @TimnasIndonesia Udah la biarin aja pertandingannya ga sekrusial pas lawan Cina,negatif
@TimnasIndonesia Minimal kasih statistik kek heat map kek apa kek biar statistically proven that he was everywhere. Lu klaim begitu tapi cuma kasi potongan aksi Joey di lapangan doang mah jatohnya fancam + asbun.,negatif
@TimnasIndonesia Tumben bgt kaka ricky ,negatif
@OghieGigs @TimnasIndonesia Kalah sama admin akun vivagoal ,negatif
@vocketfc Indon goblok @TimnasIndonesia @GOAL_ID,negatif
@TimnasIndonesia Katanya Ivar absen lawan Jepang kenapa?,negatif
@beckhamputran @TimnasIndonesia pujian adalah racun tam tambah lagi!,negatif
@TimnasIndonesia @bankmandiri Kayaknya dibantai thailand ,negatif
@TimnasIndonesia Hadeeeh pr lu banyak banget ini beneran mau nunggu ampe 2027?,negatif
KALAH = TAMBAH NATURALISASI MENANG = GALA DINNER + GIFT PROGRAM PSSI KEK ORANG UDAH GA BISA MIKIR #TimnasIndonesia,negatif
@TimnasIndonesia pancet sejak 2000 ,negatif
@garistengah_id @TimnasIndonesia Mabok Rolex nih pastinya,negatif
@TimnasIndonesia Hahahaahha kasian pemain indonesia nya woyy ah elah jepang lu serius bner sihh maen nya,negatif
serius amat nih abang belanda,negatif
@TimnasIndonesia maap salfok kok ole rambutnya item?,negatif
@TimnasIndonesia stamina kalah jauh,negatif
@TimnasIndonesia Main nya loyo gak ada daya juang,negatif
@tempodotco anjir ngakak gw 6-0 goblok!!! keliatan banget @TimnasIndonesia cuman peliharaan @erickthohir buat bikin geli @prabowo ,negatif
Kenapa ya pada kaget kalah 6-0? Kenapa ada komen kalah ya kalah tapi gak 6-0 juga? Jadi takut nanti kalo di piala dunia dibantai Kolombia Denmark atau Pantai Gading. Komennya pada gimana?,negatif
@idholahoo @blackandred117 @frhnmh97 @sistiawanto @TimnasIndonesia Ya kan setidaknya ada perlawanan bukan cuma pasrah diserang lawan. Gitu aja masa ga paham? Dangkal amat isi kepalanya,negatif
@akumausabar @drabby21 @garistengah_id @TimnasIndonesia Kalau gw ga salah timnas kebobolan gol pertama itu saat 10 pemain karna Kevin Diks cidera dan penggantinya belum masuk.,negatif
@beckhamputran @TimnasIndonesia Pujian adalah racun tam terus berkembang tam mun bisa mah bobol gawang Jepang terus selebrasi tiris tea gening,negatif
@Ndrewstjan @TimnasIndonesia Itu jelas2 kan di undang di kediaman Pribadi ya masak gitu aja ga paham jam itu di beli pake duit siapa? Emang klo udah benci susah. Apa2 salah berak mungkin juga salah ....,negatif
@TimnasIndonesia I dilihat Mees dan Kakak Ricky jadi malu ,negatif
Semoga tidak berdampak buruk buat #TimnasIndonesia,negatif
@andimuhajir13 @zeroandred @idn_abroad @TimnasIndonesia Gini lo krj sesuai mau bos lo kan?kerja ga sesuai atasan mau lo dipecat. Trs mau nyalahin siapa nyalahin siapa? lo mau?ET giliran timnas laki2 nampang tu muka pdhl itu tugas BTN.Giliran timnas putri dan liga sok lepas tngn.Klo nnton bla bru skrg sepong aja trus et tu bro ,negatif
@TimnasIndonesia Gerbong Jepang di timnas putri,negatif
@TimnasIndonesia pdhl match besok announcement pelatih baru sekarang garuda calling pun ga ada gini amat timnas putri tiri,negatif
Banyak amat kayaknya yg sirik sama timnas bola padahal baru beberapa tahun ini mulai berkembang jadi bagus eh udah banyak aja yg kebakaran jenggot pantas aja waktu timnas di era kegelapan gak ada yg peduli yg peduli cuman real fans bola #TimnasIndonesia,negatif
@TimnasIndonesia @PSSI 3. Di pertandingan ini Emil ditandai Neutral-Bad-Bad-Very Bad oleh aplikasi Personal Time. Digempur serangan bertubi-tubi Jepang 6 gol masuk ke gawangnya. Ole ditandai Neutral-Bad-Bad-Very Bad . Praktis sulit berkutik oleh pressing ketat defender Jepang. 0 Shot On Goal.,negatif
@1nsomniac_man @audyyourbae @TimnasIndonesia dia fans malaydesh bang...wkwkwkwk makanya ngefans tim indo di bilang aneh,negatif
@MunchMunc_21 @THETREBELWINNER @Acep1414 @TimnasIndonesia Mabok kecubung tu orang,negatif
@TimnasIndonesia Belum selevel dah gitu aja. PRnya PSSI masih buanyak nyak!!,negatif
@pes_pasan @TimnasIndonesia Lah mereka perform d liga 1 bechkam juga kalah body Mulu jatuh Mulu tp dia katanya bikin Persib juara,negatif
@MunchMunc_21 @Acep1414 @TimnasIndonesia Lo mabok kecubung indon bacot di medsos koarÃƒâ€šÃ‚Â² kalah sok DEWASA,negatif
Rooster pemain potensial tapi gabisa di utilisasi maksimal jarak terlalu lebar gada build up offense dari belakang cuma ngandelin traditional play long pass ke depan @TimnasIndonesia Sory but Timnas era evan dimas &amp; ivan kolev its way better than this era (STY Kluivert),negatif
@SamFerkyFerslm @TimnasIndonesia rank 15 vs 116. beda level. squad spain yang levelnya diatas mereka aja kalah indo ngarepin apa? jangan yang beda level dulu deh jerman brazil aja 7-1 selevel. MU liverpool aja 7-0 selevel. sekali lagi ngarepin apa sih?,negatif
@garistengah_id @TimnasIndonesia Kan udah pakai 95% Naturalisasi msh kalah kelas aja gmn sih??,negatif
@A_Rakhman @TimnasIndonesia @PSSI Timnas putri belum semenarik itu...,negatif
@A_Rakhman @TimnasIndonesia @PSSI Iya kok sepi amat ya,negatif
@A_Rakhman @TimnasIndonesia @PSSI Secara politik TimNas perempuan kurang dapat massa Yang buat gak ada liga atau berita tentang TimNas perempuan ya gini ini ,negatif
@A_Rakhman @TimnasIndonesia @PSSI Kalo juara doang di lirik kalo kaga juara pura kaga ngeliat aja.,negatif
Akun timnas kok pilih kasih @TimnasIndonesia mana squad wanita u-19 malu goblog sama negara2 lain yang udah rilis squad nya di kaman resmi !!,negatif
@beckhamputran @TimnasIndonesia Tetap fokus tam jangan terlena sama pujian. Ingat pujian adalah racun,negatif
@new_akunlagi @A_Rakhman @TimnasIndonesia @PSSI Bcdhhhhhhh bgt tempek,negatif
@beckhamputran @TimnasIndonesia Sing dipasihan milik tiasa ngajebol gawal Jepang,negatif
@TimnasIndonesia Tim udah full bule kok masih aja kalah gitu gayanya selangit kemaren pake joget joget dikandang wowo wkwk Losers,negatif
jangan berkecil hati german aja kebantai kok @TimnasIndonesia ,negatif
@TimnasIndonesia Ripuh,negatif
Ini mah disusupi LSM asing fix.ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â Mereka sengaja mendanai LSM buat ngadu domba nih fix.ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â Makanya kalah kan fix.ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â Hidup JokofixÃƒÂ¯Ã‚Â¸Ã‚ÂÃƒÂ¢Ã¢â€šÂ¬Ã‚Â,negatif
@amjanuary18 @TimnasIndonesia wajar kalah sama jepang anjg paling benci gue kata-kata itu kalo udah kalah ya belajar dari kesalahan bukannya pas kalah lagi trus balik pake kalimat yang sama lu mau make pelatih amape Jose Mourinho atau pep guardiola pun kalo mental pemain cupu sama aja.,negatif
@TimnasIndonesia Timnas belanda jg belum tentu menang lawan Jepang apa lagi cmn kumpulan pemain belanda yg gk kepakai di negaranya.,negatif
@TimnasIndonesia mampusss jumawa si,negatif
@TimnasIndonesia Saya menduga ada campur tangan asing yg menyebabkan Timnas kita kalah. Kita bangsa besar tak pantas dikalahkan oleh Jepang.,negatif
@TimnasIndonesia Dikasih rolex mainya jelek,negatif
Timnas Indonesia tak mampu meredam serangan bergelombang dari Jepang Tim Garuda akhirnya tumbang dengan skor telak 0-6 dari Samurai Biru dalam laga yang berlangsung di Stadion Suita @GiveRep @ATTNtoken #TimnasIndonesia #TimnasDay,negatif
@TimnasIndonesia negara miskin low IQ senyap2 saja ya,negatif
@mastertigerr09 @perahukota @TimnasIndonesia GOBLOK perbandingan dengan match sebelumnya TOLOL 0 shoot itu apa? dasar Hewan berkaki sepuluh,negatif
@yunita0777 @putih_dan_hitam @erickthohir @TimnasIndonesia gak ada kataÃƒâ€šÃ‚Â² makian dari dia hadeuh.,negatif
@TimnasIndonesia makannya jgn pada bias dan nge judge duluan.,negatif
@DellSuseno @TimnasIndonesia Udah deh kalo tolol jangan di publikasi dong maluu..,negatif
@kleponklepon @iskandar_shodik @TimnasIndonesia Gbk itu kalau posisi penuh stadionnya emg lumayan pengap gw rasain dulu pas indo vs argentina beh panas pengap gtu. Dan juga mungkin ole belum terbiasa badannya dengan lembap sama panasnya gbk di jakarta ini,negatif
@kleponklepon @iskandar_shodik @TimnasIndonesia Dan feeling gw sih efek dari rumputnya yg keliatannya kurang enak buat dipijak juga kyak ngerasa tenggelam aja gtu kakinya pas nginjek rumput. Tapi ini feeling gw aja ya,negatif
Dirasani @TimnasIndonesia,negatif
@iskandar_shodik @TimnasIndonesia iya bang terutama kalau bola udah disuplai kedepan pasti susah nyampe buat shooting ataupun tap in bisa itupun miss..,negatif
@jhonsitorus_19 Pelatih kaga ada rekam jejaknya yah gak kaget lah sm hasil Indonesia sampe sekarang Siapa yg mau disalahin nanti kalo Indonesia gak lolos pildun?? Pelatih?? Gak mungkin! Pemain?? Udah naturalisasi loh. Lawan? Yah pelatih kitanya berarti gak bisa baca taktik lawan#KluivertOut,negatif
@SiaranBolaLive #KluivertOut Pelatih kelas piala dunia kok diganti sama pelatih medioker makan tuh pelatih pilihan dibabat 6 - 0 sama Jepang ,negatif
@Mdy_Asmara1701 #KluivertOut #KluivertOut ... Ngga jelas cara dan pola bermainnya.,negatif
Menyedihkan.. pelatih dengan permainan cantik di ganti dengan pelatih gaya batu. #KluivertOut,negatif
@CNNIndonesia Pelatih timnas org Belanda mau diapain pak. #KluivertOut,negatif
@kompascom Tanpa satu tembakanpun tidak memalukankah bahkan mendekati kotak penalti lawanpun gak bisa. Klo kalah kita sadar diri memang sulit kalahkan jepang tapi zero tendangan ke gawang zero penalti itu memalukan. #KluivertOut,negatif
Dari awal sih kek ada yang kurang pas kampret mau jadi pelatih timnas #Kluivertout,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia Gak akan nyampe akalnya bg,negatif
@TimnasIndonesia tolong bos agak clop dikit main. buka ruang pergerakan tanpa bola berani pasing berani cut berani pres. percuma menang kalo dari segi permainan ga berkembang. yok bisa r4 di seriusin lagi ,negatif
@yunita0777 @putih_dan_hitam @erickthohir @TimnasIndonesia anti kritik banget si goblok gimana mau maju sepakbola indo,negatif
@TimnasIndonesia Wkwkkw tai lo semua. Bilang timnas main jelek langsung dibilang Buzzer STY,negatif
@yunita0777 @putih_dan_hitam @erickthohir @TimnasIndonesia Pejabatnya anti kritik pendukungnya anti kritik juga. didikan arya sinu emg beda.,negatif
@TimnasIndonesia Tim belanda kalah di jepang,negatif
@TimnasIndonesia Mandiri dibobol Jepang,negatif
@putih_dan_hitam @erickthohir @TimnasIndonesia Indonesia menang telak dengan jepang kl soal BUDAYA.. BUDAYA TIDAK TAU MALU &amp; BUDAYA AYO KORUPSI... JEPANG rangkap jabatan MUNDUR.. Indonesia rangkap jabatan MAJU.. jepang korupsi HARAKIRI. Indonesia yg ngebongkar korupsi diharakiriin..,negatif
Jepang pake doping ini kynya..90 menit fit..agak2 aneh..@TimnasIndonesia @afc,negatif
@TimnasIndonesia yang bilang jepang hanya pake pelapis mohon maaf yg bilang gitu mungkin 50%-80% hanya main FM beberapa pemain jepang debut semalam justru bukan pemain inti akan mati2an show their capability ke Manager untuk slot 23 pemain yang di bawa ke PD 2026 IMHO,negatif
@yunita0777 @putih_dan_hitam @erickthohir @TimnasIndonesia Hahahahaha pendukungnya anti kritik . Kasian ya Indonesia gha akan disebut king karena masih kalah lawan Jepang ,negatif
@gilabola_ina Kalau kalah lagi mah makin kenceng itu #KluivertOut,negatif
Kalo sir alex mau stay gapapa Yg penting #PatrickKluivertOut Pelatih gak genah gitu kok Pelatih petantang petenteng cengar cengir pas timnya kebantai #PKOut #KluivertOut,negatif
@idextratime Taik kucing mana ada proses di sepakbola Timnas Indonesia. Kebanyakan ca ci cu Menang atau #KluivertOut,negatif
@idextratime Yg gue liat semalem adaptasi permainan gaya STY buangettt! See! Skema taktik STY yg di kritik nyatanya bs bawa kemenangan ditambah seorang ole romeny tbh I want STY to back but kalo itu sgt sulit biarin Alex jd head coach jgn di penjudi! #KluivertOut,negatif
untung menang ya kalo ngga bisa bisa ngamuk2 nya sampe juni. tapi tetep bagi ku #KluivertOut . Ga fair aja bagi alex pastoor sm yang lain. Pastoor yang mikir kerja banyak yang dapet credits nya malah kluivert kontol itu. udah kaya dunia korporat aja anjing.,negatif
@TimnasIndonesia Aneh pemain juara ga ada satupun di panggil pelatih medioker ! #KluivertOut,negatif
Coach patrick monmaap ya w dulu jg ikut ngata2in teriak kluivertout dan banding2in sm mantan mohon maaf lahir batin coach,negatif
@Bolanet Woi salah Patrick Kluivert cuma baru nanganin Timnas baru satu away dan itu terbantai langsung banyak mencuat #kluivertOut,negatif
Belum 20 menit dah kebobolan 2 gol.. Vangke!!! #PatrickKluivertOut #KluivertOut #ErickOut #ErickThohirOut,negatif
 wajar kebantai wong musuh e jepang. Lha rumangsamu nek lolos pildun musuh e timor leste ro mALAYsia? #KluivertOut,negatif
@aingriwehuy #KluivertOut miskin taktik,negatif
@idextratime Pelatih tolol goblok tidak bisa ngelatih ya begini main baik apa coba di menit awal full sepanjang pertandingan tidak berdaya sama sekali megang bola jarang susah megang bola diserang terus yang paling parah gagal ngeshoot sama sekali #KluivertOut,negatif
@idextratime #KluivertOut banyak bacot kau kontol. Minim taktik dan hanya bisa duduk manis di bench. Pelatih anjing kau babik @PatrickKluivert,negatif
#KluivertOut lebih terhormat hari lo mundur kulivert...dari pada saat lo jd pelatih lawan bahrain kalah lagi...lo minggat aman tp jongos lo di Indonesia Bonyok....salah satunya Towel.... Silahkan tambahin lagi....,negatif
Gini nih si Thohir Ndut masih aja pakai cara2 rejim yg HT #KluivertOut langsung disangka buzzer padahal ya dia selama ini pakai beginian terus gak sadar apa yg hembusin friksi STY sama pemain kan ya si ET ini beserta antek2 dan gak lupa ngerahin buzzer jg,negatif
@idextratime Kalah lawan Bahrain langsung saja #KluivertOut,negatif
Lha pan lu aja sebagai pelatih udah pesimis gimana mau kasih motivasi sama Tim...Kocak ni Patrick #KluivertOut #KluivertOut,negatif
Mending nyerah aja lu Patrick emang kemampuan lu segitu doang susah kalo dipaksain. #KluivertOut Sekalian jg orang yg milih lu untuk jd pelatih harus keluar jg orang ga mampu kok diberi beban berlebihan #ErickThohirOut #ETOut,negatif
@idextratime Bisa2nya PK aja anjing biar jd alibinya influencet tailodog kalau INA kalah #KluivertOut,negatif
@TimnasIndonesia Latihan terus menang kagak #KluivertOut,negatif
@tanyarlfes Duluin tagar ahh #KluivertOut #STYin,negatif
@kyentut #KluivertOut Mees Hilgers belum sesuai harganya bagusan Rizky Rido,negatif
@idextratime #KluivertOut Mees Hilgers belum sebagus Rizky Rido,negatif
@jebreeetmedia Ngapain sabar?? Pokoknya klo selasa besok itu seri atau kalah..#KluivertOut,negatif
@jebreeetmedia No no no gaada lagi sabar masuk piala dunia harga mati kalah atau seri lawan bahrain wajib out udh ga percaya proses lagi kita #KluivertOut,negatif
#KluivertOut #ErickThohirOUT Mereka adalah sumber kekacauan dan kemunduran TIMNAS,negatif
@jebreeetmedia Target mandatory sisa 3 pertandingan 6poin adalah keharusan lawan Jepang jgn banyak berharap. Jika GAGAL sorry to say #KluivertOut,negatif
@firzieidris Kami sudah kecewa dgn bagaimana anda: - tidak paham pemain timnas - tidak paham taktik apa yg harusnya dipake di permulaan Tp yg paling kecewa adalah anda cuma mesam mesem ga ada greget dan aura bertarung utk tim ini. This land is not belong to you! Get out! #KluivertOut,negatif
@tirta_cipeng Lawan Bahrain wajib 3 poin kalo masih negatif langsung saja keluarkan #KluivertOut,negatif
Ngawur mending STY aja siapa sih mafia yang ngatur? #KluivertOut,negatif
padahal ga teriak2 loh masnya itu sampe kalah dari bahrain tgl 25 nanti tgl 26 harus #KluivertOut,negatif
@tirta_cipeng Kalo amit amit imbang aja gak ketulungan lagi #KluivertOut,negatif
@cozyaltruis Justin sama towel tau apa tentang sepak bola mereka cuma pengamat dan gak bisa maen bola !!! Masa orang gak bisa maen bola dan gak pernah main bola profesional bacotnya di percaya sama Erik Tohir #KluivertOut pelatih amatiran,negatif
@unmagnetism Indonesia 1-3 Bahrain. Indonesia 1-2 China #KluivertOut #ErickOut Go to hell @PatrickKluivert,negatif
@PaltiWest2024 Justin sama towel tau apa tentang sepak bola mereka cuma pengamat dan gak bisa maen bola !!! Masa orang gak bisa maen bola dan gak pernah main bola profesional bacotnya di percaya sama Erik Tohir #KluivertOut pelatih amatiran,negatif
@unmagnetism Sebenernya timnas Indonesia itu milik siapa sih? Milik kita rakyat Indonesia atau milik @erickthohir sih? Kok si buntal @erickthohir ini seenak jidat ngancurin timnas Indonesia #KluivertOut #ErickThohirOut,negatif
Udah pada cair kan semua yg di sana? Udh bisa lah pulangkan beliau sebelum harapan makin tertutup Ã¢â‚¬Â #kluivertout #TimnasDay #pssi,negatif
udh percaya bgt timnas bkl imbang/menang vs australia karna dilaga sebelum kt imbang sm aussie LAH TRS INI si PETRIK malah ngehancurin apa yg udh dibangun sm STY.sumpah g prnh aku semuak ini sampe hate komen udh bener main sm spongebob dibikinibottom mlh jd pelatih #KluivertOut,negatif
Belajar bahasa Korea sono kek nya pemain lbh ngerti lu mending ngupil aja di bench .cairrrr caiirrrr utang judi lunasss #KluivertOut #ErickThohirOut #excopssiout,negatif
@erickthohir ERICK TOLOL!!!!!!! SEMUA RANA MAU LU AMBILL???!!! BERHENTIKAN SEMENTARA SI PATRICK! LANJUTKAN STY SAMPE LOLOS PIALA DUNIA!!! SETELAH ITU LANJUTKAN PATRICK!! JANGAN RAKUS JABATAN KLO GA BISA HANDLE DENGAN BIJAKSANA! #KluivertOut #PatrickKluivertOut #PatrickOut,negatif
@AR_Ahrian_ Balikin lg STY ke Timnas eneg gw liat gaya total ancur2an #KluivertOut,negatif
@getarkrisna Sama tololnyaa ini liat pak @erickthohir selera lu sebagai pemilih pelatih itu rendahan pak penjudi kok di rekurt jadi pelatih #KluivertOut,negatif
Ya kalo lawan Bahrain ga bisa menang 4-0 berati #KluivertOut,negatif
Sial gue masih sebel aja sama kelakuan Erik Tohir. Akibat ulahnya malah jadi hancur timnas sekarang ini. Bangsat !! Gak timnasnya Gak bumnnya rusak semua diobrak abriknya. #KluivertOut #ErickThohirOut,negatif
NGURUS BUMN BANYAK KORUPSI NGURUS TIMNAS RUNGKAT. JURAGAN KETEMU BANDAR JUDI BANGSAT #KONTOL #KluivertOut #TimnasDay #ErickThohirOut #RUUTNI,negatif
apakah ada sangkut pautnya soal pertemuan PSSI dan KNVB dulu itu sehingga memaksa untuk di pimpin oleh pelatih asal belanda dan membuat coach Shin Tae Yong harus pergi dengan cara di paksa ? #KluivertOut,negatif
@detiksport ya gak kaget rekam jejaknya sebagai pelatih aja jelek kok mau berharap apa ? #KluivertOut,negatif
kaga abis pikir lu punya pelupessy punya jenner tapi yang lu mainin nathan udah tau nathan ga bisa backup haye masih lu paksa maen sampe menit hampir 80 baru lu ganti gua malah kasian sama haye yang harusnya di backup malah ngebackup posisi nathan sampe kebawah #KluivertOut,negatif
@Masagitusihya @PatrickKluivert miskin taktik. Game pertama saja gk miskin kreasi. Taktik gk jelas kek pelatih tarkam. #KluivertOut #KluivertOut #KluivertOut,negatif
@utdfocusid Cancel aja udah. Opini jelek dan goblok. Jangan ditonton lagi dan jgn pake Rexona biar cabut dari iklannya.,negatif
Erik thohir dgn strategi Tolol football nya bikin malu euy#KluivertOut,negatif
Tim kepelatihan sesolid dan setulus ini dibuang sia2 di tengah perjalanan #KluivertOut #ErickThohirOut #shintaeyong,negatif
@idextratime lah nyalahin individu? kalo taktik lu bagus ga perduli penalti ga masuk beberapa kali pun pasti ada kesempatan lain buat ngegolin. taktik gaada strategi jelek adabnya jg jelek. pemimpin yg baik ga menyalahkan anggotanya. #KluivertOut @erickthohir pak tanggung jawab sm pilihanmu,negatif
Kemarin bilangnya bisa kok kita lebih baik lagi pemainnya berbakat cm taktik ga ada blabla tai lah. Tuh liat skrg buat seri aja kaga mampu. Pemainnya emg berbakat cm pelatihnya patrick star bgni gabakalan ada daya saing bangsat. #KluivertOut,negatif
Drpd nangisin wowo mending nangisin sty dah asli nggerung-nggerung suru balik ke Timnas #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #KluivertOut,negatif
Udah jam marah2 tangetnya bukan bukan menang tapi bisa bahasa Indonesia #KluivertOut,negatif
@cozyaltruis Gak usah berlagak nangis nangis lu bangsat @erickthohir mecat pelatih yang udah jelas jelas trend progressnya sedang naik naiknya diganti penjudi bola lu dan exco exco penjudi lu itu udah ngubur kesempatan terbaik timnas #KluivertOut #ErickOut #ExcoOut bubarin aja @PSSI,negatif
@tirta_cipeng Sementara habis pulang dari stadion. Eh ada orang yang katanya tau bola nuduh fans yang kritik itu masang timnas makanya fans kecewa. Goblok banget rombongan si Justin @CoachJustinL #PatrickKluivertOut #KluivertOut #PatrickOut,negatif
- Pertamina oplos pertamax - Korupsi di BUMN - BUMN rugi terus - Kasus Kanjuruhan nggak tuntas - Liga 1 gak ada kemajuan - Mecat STY ngeganti ke Kluivert cuma buat dibantai Australia 5-1 Udah lebih dari cukup sih buat si Erick mundur. #ErickThohirOut #KluivertOut,negatif
@Masagitusihya Bisa ngga ketua umum diganti? Kalah lawan Bahrain mending naikin tagar #ErickThohirOut Biar sekalian #KluivertOut dan timnya bubarin juga.,negatif
Biasanya tiap abis Timnas main @erickthohir pasti selalu posting ini tumben gak mosting apaÃ‚Â².. #KluivertOut,negatif
@RamaSaputr95610 @Masagitusihya Kalah lawan Bahrain naikin tagar #ErickTohirOut #KluivertOut 5 juni vs China ga usah ditonton. Ngapain gedein Federasi yang cuma gemukin rekening penjudi? Mending nonton yang lain. Duit 300k 500k lumayan cuyy,negatif
Lawan sampai menang! #TolakRUUTNI #TolakRevisiUUTNI #PeringatanDarurat #IndonesiaGelap #TolakDwifungsiABRI #KluivertOut,negatif
@frdhasya @raykairi @sardi_aditya @noegrahaha @tirta_cipeng Bukannya itu kemauan orang2 yg blom move on ama sty ya? Kan lagi pd teriak2 kluivertout. Kalo beneran direalisasiin ama ET gmn?,negatif
Kalo kalah 1-0 kita masih terima tapi ini udah 5-1 gak ada gebrakan dari pelatih buat ganti formasi #KluivertOut,negatif
SELANG SEHARI BERLALU GUA MASIH GA MOOD DAN KESEL ANJGGGGGG!!!!!!!!!! TIMNAS INDONESIAAAAA KLUIVERTOUT ANJG,negatif
@idextratime Sad... Beda jauh sama STY #KluivertOut,negatif
Mau gaya total Football eh malah total jebol. Duh Timnas #KluivertOut,negatif
emang gbs dilihat dr 1 pertandingan apalagi lawannya australia yg langganan pildun kita liat bsk waktu jumpa bahrain kalo gabisa win emang harusnya #KluivertOut,negatif
Sepanjang pertandingan cuma duduk doang di bench ada kamera baru berdiri cengangas cengenges depan kamera gak ada ngarahin pemain kayak STY jadi curiga aing #KluivertOut,negatif
Liat tuh si handuk ngebela PK. Objective aja lah. Kita ga butuh proses. Kita butuh menang. #KluivertOut,negatif
